id,post_id,open_date,street,address,place_type,shop_centre,dns,lat,lon,response,district,post2,is_center,price,parking_count,parking_min_distance,finance_count,shop_count,distance_100,distance_500,cafe_count,culture_count,job_gov_count,metro_count,metro_min_distance,transport_count,transport_min_distance,working_days,work_hours,weekday_availability,office_hours,is_moscow
18017,,2017.0, пл. Преображенская,"пл. Преображенская, дом 8",other,False,False,51.27952020000001,37.5020102,"Москва, Преображенская улица, Салтыково, Губкин, Губкинский городской округ, Белгородская область, ЦФО, 309183, РФ",Салтыково, 309183,False,227892.0,51,22.43775578861629,7,16,7.648714285714287,139.20385714285715,10,2,9,1,210.60251534541345,19,90.5048831987793,6.0,11.0,1.0,,True
5546,,2015.0, пл. Преображенская,"пл. Преображенская, д. 8",ТП,False,False,51.27952020000001,37.5020102,"Москва, Преображенская улица, Салтыково, Губкин, Губкинский городской округ, Белгородская область, ЦФО, 309183, РФ",Салтыково, 309183,False,227892.0,51,22.43775578861629,7,16,7.648714285714287,139.20385714285715,10,2,9,1,210.60251534541345,19,90.5048831987793,6.0,11.0,1.0,,True
6211,,2015.0, пл. Преображенская,"пл. Преображенская, д. 8  ТП №2",ТП,False,False,51.27952020000001,37.5020102,"Москва, Преображенская улица, Салтыково, Губкин, Губкинский городской округ, Белгородская область, ЦФО, 309183, РФ",Салтыково, 309183,False,227892.0,39,39.888740342963466,8,15,11.275285714285712,111.10542857142859,12,2,15,1,434.93123773179605,23,25.471713680411955,6.0,11.0,1.0,,True
18067,,2017.0, пл. Преображенская,"пл. Преображенская, дом 8",other,False,False,51.27952020000001,37.5020102,"Москва, Преображенская улица, Салтыково, Губкин, Губкинский городской округ, Белгородская область, ЦФО, 309183, РФ",Салтыково, 309183,False,227892.0,51,22.43775578861629,7,16,7.648714285714287,139.20385714285715,10,2,9,1,210.60251534541345,19,90.5048831987793,6.0,11.0,1.0,,True
12748,141551.0,2017.0, рп Андреевка,"рп Андреевка, дом 3 Б",ОПС Б1,False,False,52.191502,30.293079,"Андреевка, Ровенскослободский сельский Совет, Речицкий район, Гомельская область, Беларусь",Речицкий, Гомельская область,False,,21,74.3951626900394,3,15,2.9885714285714284,23.84842857142857,5,1,2,0,,7,164.25540967630408,6.0,11.0,1.0,,False
14079,143362.0,2017.0, ул. Кирова,"ул. Кирова, дом 19",ОПС Б1_2,False,False,55.5375785,37.057207399999996,"улица Кирова, Апрелевка, Наро-Фоминский городской округ, Московская область, ЦФО, 143362, РФ",Наро-Фоминский городской округ, 143362,False,,3,32.434796734478695,0,2,0.8885714285714286,41.31785714285714,1,0,2,0,,9,285.07462686567163,5.0,9.0,0.0,,False
16741,143363.0,2017.0, ул. Парковая,"ул. Парковая, дом 4/1",ОПС Б1,False,False,55.56047170000001,37.063663899999995,"Парковая улица, Апрелевка, Наро-Фоминский городской округ, Московская область, ЦФО, 143363, РФ",Наро-Фоминский городской округ, 143363,False,,2,324.41749982120695,1,5,2.132857142857143,19.461,3,2,2,0,,1,131.3517636339809,5.0,9.0,1.0,,False
1408,,2013.0, прт Ленина,"прт Ленина, 8",КЦ,False,False,55.79719,37.947278600000004,"проспект Ленина, Балашиха-1, Балашиха, городской округ Балашиха, Московская область, ЦФО, 143907, РФ",Балашиха, 143907,False,82897.0,41,77.21266411743206,5,24,3.7152857142857134,70.91328571428572,17,4,16,0,,6,82.43482341452173,7.0,12.0,2.0,"пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00",False
11687,143914.0,2017.0, мкр. Дзержинского,"мкр. Дзержинского, дом 38",ОПС Б1_2,False,False,55.7784708,37.8956007,"микрорайон Дзержинского, Балашиха, городской округ Балашиха, Московская область, ЦФО, РФ",городской округ Балашиха, ЦФО,False,82897.0,15,72.85202902606437,0,17,1.558142857142857,32.025,5,1,2,0,,8,97.01492537313429,7.0,11.0,2.0,"ср.—вс.: 09:00—18:00, пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00",False
19394,143980.0,2018.0, мкр. Железнодорожный,"мкр. Железнодорожный, ул. Пролетарская, дом 2",ОПС Б1_2,False,False,55.74559059999999,37.9831159,"Железнодорожный проезд, Микрорайон Керамик, Балашиха, городской округ Балашиха, Московская область, ЦФО, 143980, РФ",Балашиха, 143980,False,82897.0,26,96.13840546380844,3,24,4.043285714285714,74.704,11,4,11,0,,14,201.5436640497564,6.0,11.0,1.0,,False
18267,143981.0,2017.0, мкр. Кучино,"мкр. Кучино, ул. Южная, дом 3",ОПС Б1,False,False,55.75332020000001,37.958535299999994,"Микрорайон Кучино, Балашиха, городской округ Балашиха, Московская область, ЦФО, РФ",городской округ Балашиха, ЦФО,False,82897.0,12,151.49437540242158,1,17,0.7242857142857143,54.174428571428564,5,3,5,0,,3,172.38159837991225,5.0,9.0,1.0,['вт.—пт.: 10:00—19:00 сб.: 10:00—18:00'],False
14934,143989.0,2017.0, ул. Главная,"ул. Главная, дом 22 Б",ОПС Б1,False,False,55.7503486,37.9933505,"Главная улица, 2 квартал, Железнодорожный, Балашиха, городской округ Балашиха, Московская область, ЦФО, 143989, РФ",Железнодорожный, 143989,False,82897.0,38,62.44177506196701,1,26,4.640285714285715,40.88471428571429,6,1,7,0,,9,35.27254417342231,6.0,9.0,1.0,"пн.—пт.: 10:00—19:00, вт.—сб.: 10:00—19:00",False
16444,143903.0,, ул. Октябрьская,"ул. Октябрьская, дом 9",ОПС Б1,False,False,55.80600129999999,37.9806605,"Октябрьская улица, Балашиха-3, Балашиха, городской округ Балашиха, Московская область, ЦФО, 143903, РФ",Балашиха, 143903,False,82897.0,27,109.17224348730215,3,20,1.558,50.36185714285714,13,2,10,0,,11,274.35600692201854,6.0,11.0,1.0,,False
14065,143909.0,2017.0, ул. Солнечная,"ул. Солнечная, дом 2",ОПС Б1,False,False,55.745605299999994,37.9127463,"Солнечная улица, Микрорайон Салтыковка, Балашиха, городской округ Балашиха, Московская область, ЦФО, 143930, РФ",Балашиха, 143930,False,82897.0,22,24.67205261912916,1,12,1.1778571428571432,26.887857142857147,1,4,0,0,,9,250.65074584205502,5.0,9.0,0.0,['пн.—пт.: 10:00—19:00'],False
16370,143900.0,2017.0, ул. Фадеева,"ул. Фадеева, дом 4 А",ОПС Б1_2,False,False,55.794959899999995,37.976654499999995,"улица Фадеева, Южный, Балашиха, городской округ Балашиха, Московская область, ЦФО, 143900, РФ",Балашиха, 143900,False,82897.0,27,181.99777476675087,4,28,0.9752857142857144,36.933,9,1,2,0,,9,276.2736559857954,5.0,9.0,0.0,['пн.—пт.: 10:00—19:00'],False
14977,142050.0,, ул. Кирова,"ул. Кирова, дом 3 А",ОПС Б1,False,False,55.331387600000006,37.8561246,"Белые Столбы, Домодедово, городской округ Домодедово, Московская область, ЦФО, 142050, РФ",городской округ Домодедово, 142050,False,,0,,0,0,0.057999999999999996,0.11671428571428573,0,0,0,0,,6,153.28874121155545,6.0,11.0,1.0,,False
12247,141342.0,2017.0, ул. Московская,"ул. Московская, дом 21",ОПС Б1,False,False,55.5304436,39.0900466,"Богородское, городской округ Ликино-Дулёво, Московская область, ЦФО, РФ",Московская область, ЦФО,False,,19,56.29260347954062,0,7,0.11314285714285716,9.553857142857145,1,2,2,0,,4,114.1620316959778,6.0,11.0,1.0,,False
26910,,2019.0, ул. Ленина,"ул. Ленина, дом 110",other,False,False,54.9024172,37.3603624,"улица Ленина, Серпухов, городской округ Серпухов, Московская область, ЦФО, 142253, РФ",городской округ Серпухов, 142253,False,,5,459.2293805601986,0,6,0.6504285714285715,21.313000000000002,0,3,1,0,,5,198.44152198464656,6.0,11.0,1.0,,False
11405,140171.0,2017.0, ул. Марьинский,"ул. Марьинский, дом 3",ОПС Б1,False,False,55.41810039999999,38.276053499999996,"Марьинский переулок, Бронницы, городской округ Бронницы, Московская область, ЦФО, 140170, РФ",городской округ Бронницы, 140170,False,,11,44.055140725807284,0,3,0.3674285714285713,12.36742857142857,1,0,0,0,,3,70.184970265979,6.0,11.0,1.0,,False
13261,140150.0,2017.0, ул. Параллельная,"ул. Параллельная, дом 12",ОПС Б1,False,False,55.625451299999995,38.065946399999994,"Отделение связи №140150, 12, Параллельная улица, городское поселение Быково, Раменский район, Московская область, ЦФО, 140150, РФ",Параллельная улица, 140150,False,,3,248.37744794885842,0,11,0.1482857142857143,18.63,8,1,4,0,,9,241.9994034998328,5.0,9.0,0.0,['пн.—пт.: 10:00—19:00'],False
10622,108818.0,2017.0, дер. Ватутинки,"дер. Ватутинки, дом 34 А",ОПС Б1,False,False,55.503039799999996,37.3313045,"Ватутинки, Новомосковский административный округ, Москва, ЦФО, 142793, РФ",Москва, 142793,False,,3,482.2564518637606,1,2,0.1422857142857143,40.84485714285713,1,0,1,0,,7,88.21451102537863,6.0,11.0,1.0,,False
15105,141930.0,2017.0, ул. Победы,"ул. Победы, дом 1",ОПС Б1,False,False,56.529605200000006,37.586093299999995,"улица Победы, Вербилки, Талдомский городской округ, Московская область, ЦФО, 141930, РФ",Талдомский городской округ, 141930,False,,18,46.70592605468313,1,14,2.126714285714286,9.362,1,3,4,0,,6,26.28942530419184,5.0,9.0,0.0,['пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00'],False
15754,143330.0,2017.0, пл. Советская,"пл. Советская, дом 13/1",ОПС Б1,False,False,55.3437869,36.185095399999994,"Советская площадь, Верея, Наро-Фоминский городской округ, Московская область, ЦФО, 143330, РФ",Наро-Фоминский городской округ, 143330,False,,5,196.2402794308731,2,10,0.31485714285714284,11.860142857142858,3,6,4,0,,5,286.4631729847627,5.0,9.0,0.0,['пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00'],False
11410,142701.0,2017.0, прт Ленинского Комсомола,"прт Ленинского Комсомола, дом 3",ОПС Б1,False,False,55.54942270000001,37.716575799999994,"проспект Ленинского Комсомола, 6-й микрорайон, городское поселение Видное, Ленинский район, Московская область, ЦФО, 142701, РФ",городское поселение Видное, 142701,False,94885.0,69,30.036734026116577,5,39,5.101714285714285,70.91628571428572,4,1,21,0,,10,37.17886181218254,5.0,9.0,0.0,['пн.—пт.: 10:00—19:00'],False
7772,142700.0,2016.0, ул. Школьная,"ул. Школьная, дом 21",ОПС Б1_2,False,False,55.55704220000001,37.70994,"Отделение связи №142700, 21, Школьная улица, 5-й микрорайон, городское поселение Видное, Ленинский район, Московская область, ЦФО, 142703, РФ",Школьная улица, 142703,False,94885.0,37,24.71715695773015,2,13,3.545428571428572,46.31585714285714,3,4,18,0,,8,30.460196465609776,6.0,11.0,1.0,"пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.—пт.: 09:00—18:00",False
2948,,2014.0, ул. Панфилова,"ул. Панфилова, д. 22",other,True,False,56.0319358,35.958705,"улица Панфилова, городское поселение Волоколамск, Волоколамский район, Московская область, ЦФО, 143600, РФ",Волоколамский, 143600,False,47674.0,25,49.619851372774,1,11,0.5554285714285714,16.255857142857142,10,1,7,0,,2,101.05811327575329,6.0,11.0,1.0,,False
1427,,2015.0, ул. Менделеева,"ул. Менделеева, 1А",КЦ,False,False,55.322185,38.6664479,"улица Менделеева, городское поселение Воскресенск, Воскресенский район, Московская область, ЦФО, 140205, РФ",Воскресенский, 140205,False,48626.0,6,201.7259565610154,2,12,2.997,26.514714285714287,5,1,9,0,,4,71.47446255173577,7.0,12.0,2.0,"['пн.—пт.: 09:00–21:00 сб., вс.: 10:00–17:00']",False
10142,140209.0,2016.0, ул. Кагана,"ул. Кагана, дом 25",ОПС Б1_2,False,False,55.31427539999999,38.6561875,"улица Кагана, городское поселение Воскресенск, Воскресенский район, Московская область, ЦФО, 140209, РФ",Воскресенский, 140209,False,48626.0,6,111.036149560604,2,4,1.8597142857142857,16.543142857142858,4,0,0,0,,7,72.53792764312159,6.0,11.0,1.0,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],False
15664,140203.0,2017.0, ул. Мичурина,"ул. Мичурина, дом 3 А",ОПС Б1,False,False,55.2449071,38.7669814,"улица Мичурина, Воскресенск, Коломенский городской округ, Московская область, ЦФО, 140203, РФ",Коломенский городской округ, 140203,False,48626.0,9,63.88338674338117,2,12,0.20742857142857146,12.72557142857143,0,2,2,0,,4,131.2436019295772,5.0,9.0,0.0,['пн.—пт.: 10:00–19:00'],False
8068,140200.0,2016.0, ул. Октябрьская,"ул. Октябрьская, дом 11",ОПС Б1,False,False,55.322748499999996,38.67973920000001,"Отделение связи №140200, 11, Октябрьская улица, городское поселение Воскресенск, Воскресенский район, Московская область, ЦФО, 140200, РФ",Октябрьская улица, 140200,False,48626.0,15,118.11101400134129,5,19,1.5385714285714285,45.89028571428572,4,2,9,0,,9,65.03250725084878,5.0,9.0,0.0,['пн.—пт.: 10:00–19:00'],False
10919,140206.0,2017.0, ул. Рабочая,"ул. Рабочая, дом 101 А",ОПС Б1,False,False,55.2859211,38.7416718,"Рабочая улица, микрорайон «Коммуна», Воскресенск, Воскресенский район, Московская область, ЦФО, 140206, РФ",Воскресенск, 140206,False,48626.0,5,94.88183080957485,1,8,0.7005714285714286,4.265714285714286,1,0,2,0,,1,545.4810405548592,5.0,9.0,0.0,['пн.—пт.: 10:00–19:00'],False
6002,,2015.0, пл. Ленина,"пл. Ленина, д.5 Технопарк",ТП,False,False,55.90636800000001,36.8592864,"улица Ленина, Истра, городской округ Истра, Московская область, ЦФО, 143500, РФ",городской округ Истра, 143500,False,48626.0,0,,0,0,0.8994285714285715,65.96300000000001,0,0,0,0,,8,304.150028636862,6.0,11.0,1.0,,False
17012,,, пл. Ленина,"пл. Ленина, дом 5",ТП,False,True,55.90636800000001,36.8592864,"улица Ленина, Истра, городской округ Истра, Московская область, ЦФО, 143500, РФ",городской округ Истра, 143500,False,48626.0,9,41.47669621370225,3,19,5.403142857142856,43.363285714285716,5,2,10,0,,8,304.150028636862,6.0,11.0,1.0,,False
23263,,2018.0, пл. Ленина,"пл. Ленина, дом 5 Технопарк",ТП,False,False,55.90636800000001,36.8592864,"улица Ленина, Истра, городской округ Истра, Московская область, ЦФО, 143500, РФ",городской округ Истра, 143500,False,48626.0,9,41.47669621370225,3,19,5.403142857142856,43.363285714285716,5,2,10,0,,8,304.150028636862,6.0,11.0,1.0,,False
2786,,2013.0, ул. Зелинского,"ул. Зелинского, 3",ТП,False,True,55.3041495,38.6600848,"улица Зелинского, городское поселение Воскресенск, Воскресенский район, Московская область, ЦФО, 140209, РФ",Воскресенский, 140209,False,48626.0,10,146.85573622503304,2,12,1.6481428571428571,32.89414285714286,5,0,0,0,,11,62.54871124716497,6.0,11.0,1.0,,False
19402,,2018.0, ул. Менделеева,"ул. Менделеева, дом 7, Элекс",ТП,False,False,55.322185,38.6664479,"улица Менделеева, городское поселение Воскресенск, Воскресенский район, Московская область, ЦФО, 140205, РФ",Воскресенский, 140205,False,48626.0,9,214.7724372953536,2,11,1.9021428571428567,27.87657142857143,5,1,6,0,,5,87.77147365931042,7.0,12.0,2.0,"['пн.—пт.: 09:00–21:00 сб., вс.: 10:00–17:00']",False
13451,141650.0,2017.0, ул. Владыкина,"ул. Владыкина, дом 22",ОПС Б1,False,False,56.320913299999994,36.5530979,"улица Владыкина, Некрасино, Высоковск, городской округ Клин, Московская область, ЦФО, РФ",Высоковск, ЦФО,False,,9,82.458465482565,1,11,0.5115714285714286,18.72157142857143,2,2,4,0,,3,191.23416452232703,6.0,11.0,1.0,,False
14075,143040.0,2017.0, ул. Советская,"ул. Советская, дом 52",ОПС Б1_2,False,False,55.623822600000004,36.9830739,"Отделение связи №143040, 52, Советская улица, Голицыно, Одинцовский городской округ, Московская область, ЦФО, 143050, РФ",Советская улица, 143050,False,,1,209.1310560840884,0,5,2.177714285714286,12.695,1,0,0,0,,2,319.6792291257245,6.0,10.0,1.0,"['пн., сб.: 09:00—18:00 вт.—пт.: 09:00—19:00']",False
10154,143530.0,2017.0, ул. Клубная,"ул. Клубная, дом 2",ОПС Б1_2,False,False,55.8620037,37.1213729,"Клубная улица, Дедовск, городской округ Истра, Московская область, ЦФО, 143530, РФ",городской округ Истра, 143530,False,,17,84.88129380942199,3,14,1.032857142857143,18.617857142857144,6,1,7,0,,2,122.49949422747824,5.0,10.0,1.0,['вт.—пт.: 10:00—19:00 сб.: 09:00—18:00'],False
8447,140090.0,2016.0, ул. Дзержинская,"ул. Дзержинская, дом 21",ОПС Б1_2,False,False,53.848680099999996,27.0654972,"Дзержинская, Путчинский сельский Совет, Дзержинский район, Минская область, 220000, Беларусь",Дзержинский, 220000,False,98715.0,14,257.5654132072891,0,7,0.3898571428571429,22.124714285714287,5,3,8,0,,6,75.5539430273007,5.0,9.0,1.0,['вт.—сб.: 09:00—18:00'],False
1413,,2015.0, ул. Загорская,"ул. Загорская, 22",КЦ,False,False,56.3421515,37.5210645,"Загорская улица, микрорайон имени А.Маркова, Дмитров, Дмитровский городской округ, Московская область, ЦФО, 141800, РФ",Дмитров, 141800,False,69178.0,11,66.31721362101162,2,8,1.548142857142857,29.766142857142853,9,13,10,0,,4,174.77669296463242,7.0,12.0,2.0,['пн.—вс.: 10:00—22:00'],False
10922,141803.0,2017.0, мкр. Аверьянова,"мкр. Аверьянова, дом 3",ОПС Б1_2,False,False,56.353501,37.522876399999994,"мкр. Аверьянова, Профессиональная улица, микрорайон имени Константина Аверьянова, Дмитров, Дмитровский городской округ, Московская область, ЦФО, 141800, РФ",микро имени Константина Аверьянова, 141800,False,69178.0,25,37.32089477626862,0,12,1.626,51.05314285714286,6,2,3,0,,4,167.5452080711509,5.0,9.0,0.0,['пн.—пт.: 10:00—19:00 перерыв: 13:00—14:00'],False
24622,141803.0,, мкр. Аверьянова,"мкр. Аверьянова, дом 3",ОПС Б1,False,False,56.353501,37.522876399999994,"мкр. Аверьянова, Профессиональная улица, микрорайон имени Константина Аверьянова, Дмитров, Дмитровский городской округ, Московская область, ЦФО, 141800, РФ",микро имени Константина Аверьянова, 141800,False,69178.0,25,37.32089477626862,0,12,1.626,51.05314285714286,6,2,3,0,,4,167.5452080711509,5.0,9.0,0.0,['пн.—пт.: 10:00—19:00 перерыв: 13:00—14:00'],False
8437,141801.0,2016.0, мкр. Дзфс,"мкр. Дзфс, дом 25",ОПС Б1,False,False,56.36455060000001,37.53047539999999,"мкр. ДЗФС, Профессиональная улица, микрорайон имени Владимира Махалина, Дмитров, Дмитровский городской округ, Московская область, ЦФО, 141800, РФ",микро имени Владимира Махалина, 141800,False,69178.0,9,29.597808977689468,1,5,0.5801428571428572,11.079428571428574,2,2,1,0,,8,95.48156777051912,6.0,11.0,1.0,,False
12758,141800.0,2017.0, ул. Почтовая,"ул. Почтовая, дом 5",ОПС Б1,False,False,56.3420093,37.5159723,"Отделение связи №141800, 5, Почтовая улица, микрорайон имени А.Маркова, Дмитров, Дмитровский городской округ, Московская область, ЦФО, 141800, РФ",Почтовая улица, 141800,False,69178.0,13,63.045348538785326,2,8,0.8588571428571429,35.438857142857145,9,8,11,0,,3,123.90082553779176,5.0,11.0,1.0,"['пн., ср.—пт.: 08:00—17:00 вт.: 10:00—19:00 сб.: 09:00—18:00 перерыв: 13:00—14:00']",False
22882,,2018.0, ул. Загорская,"ул. Загорская, дом 22",ТП,False,False,56.3421515,37.5210645,"Загорская улица, микрорайон имени А.Маркова, Дмитров, Дмитровский городской округ, Московская область, ЦФО, 141800, РФ",Дмитров, 141800,False,69178.0,11,66.31721362101162,2,8,1.548142857142857,29.766142857142853,9,13,10,0,,4,174.77669296463242,7.0,12.0,2.0,['пн.—вс.: 10:00—22:00'],False
9374,141700.0,2016.0, ул. Дирижабельная,"ул. Дирижабельная, дом 13",ОПС Б1_2,False,False,55.9384374,37.5070466,"ул. Дирижабельная, Новый бульвар, посёлок Краснополянской сельхозшколы, Водники, Долгопрудный, городской округ Долгопрудный, Московская область, ЦФО, 141707, РФ",посёлок Краснополянской сельхозшколы, 141707,False,119387.0,26,68.64454791580599,2,18,0.9692857142857144,43.58114285714286,8,1,7,0,,16,103.31172509337343,6.0,9.0,1.0,,False
25315,141702.0,2018.0, ул. Заводская,"ул. Заводская, дом 10",ОПС Б1,False,False,55.97346999999999,37.504421,"Заводская улица, посёлок Краснополянской сельхозшколы, Хлебниково, Долгопрудный, городской округ Долгопрудный, Московская область, ЦФО, 141720, РФ",Хлебниково, 141720,False,119387.0,12,91.79407833841765,4,18,2.3855714285714287,44.173285714285704,5,1,5,0,,4,194.1001594772945,5.0,9.0,0.0,,False
14072,141707.0,2017.0, ул. Спортивная,"ул. Спортивная, дом 9",ОПС Б1,False,False,55.9411932,37.491603399999995,"Спортивная, Лихачёвское шоссе, посёлок Краснополянской сельхозшколы, Водники, Долгопрудный, городской округ Долгопрудный, Московская область, ЦФО, 141707, РФ",посёлок Краснополянской сельхозшколы, 141707,False,119387.0,20,41.537074776345506,3,20,1.892142857142857,30.666428571428572,6,1,5,0,,12,104.07705732075635,5.0,9.0,0.0,,False
12760,141704.0,2017.0, ш. Московское,"ш. Московское, дом 43 Б",ОПС Б1,False,False,55.925225899999994,37.5266541,"Московское шоссе, Долгопрудный, городской округ Долгопрудный, Московская область, ЦФО, 141700, РФ",городской округ Долгопрудный, 141700,False,119387.0,13,202.3544307903917,1,15,1.1721428571428572,22.138428571428577,6,0,2,0,,9,273.11801598789106,5.0,9.0,0.0,,False
15007,102320.0,2017.0, Домодедово Аэропорт,Домодедово Аэропорт,other,False,False,55.444793999999995,37.754272,"Домодедово, городской округ Домодедово, Московская область, ЦФО, РФ",Московская область, ЦФО,False,88225.0,0,,0,0,0.9465714285714286,17.267714285714284,0,0,0,0,,0,,6.0,11.0,1.0,,False
1406,,2013.0, ш. Каширское,"ш. Каширское, 3",КЦ,False,False,55.4328887,37.7655253,"Отделение связи №142000, 62, Каширское шоссе, Домодедово, городской округ Домодедово, Московская область, ЦФО, 142000, РФ",Каширское шоссе, 142000,False,88225.0,41,44.6328553859871,1,5,1.9681428571428567,38.70542857142857,8,0,3,0,,7,70.42657156659119,7.0,13.0,2.0,"пн.: 11:00–20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.—вс.: 10:00–22:00",False
10143,142007.0,2016.0, прт Туполева,"прт Туполева, дом 20",ОПС Б1,False,False,55.4181108,37.838726799999996,"проспект Академика Туполева, микрорайон Авиационный, Домодедово, городской округ Домодедово, Московская область, ЦФО, 142007, РФ",Домодедово, 142007,False,88225.0,13,56.73605316044242,0,0,1.7388571428571429,23.963,1,0,0,0,,3,99.59821266091268,5.0,9.0,0.0,['пн.—пт.: 09:00—18:00'],False
12734,142001.0,2017.0, ул. Речная,"ул. Речная, дом 14/1",ОПС Б1,False,False,55.444793999999995,37.754272,"Домодедово, городской округ Домодедово, Московская область, ЦФО, РФ",Московская область, ЦФО,False,88225.0,50,42.49146521040824,0,12,2.189,38.09942857142857,6,0,10,0,,10,194.67458896635202,5.0,9.0,0.0,['пн.—пт.: 10:00—19:00'],False
7635,142000.0,2016.0, ш. Каширское,"ш. Каширское, дом 62",ОПС Б1_2,False,False,55.4328887,37.7655253,"Отделение связи №142000, 62, Каширское шоссе, Домодедово, городской округ Домодедово, Московская область, ЦФО, 142000, РФ",Каширское шоссе, 142000,False,88225.0,58,24.17035035925619,5,18,0.9884285714285714,52.016285714285715,5,1,12,0,,8,67.51566404885699,7.0,13.0,2.0,"пн.: 11:00–20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, пн.—вс.: 10:00–22:00",False
18774,,2017.0, мкр. Авиационный,"мкр. Авиационный, прт Ак. Туполева, дом 2",ТП,False,True,55.4163468,37.835702500000004,"микрорайон Авиационный, Домодедово, городской округ Домодедово, Московская область, ЦФО, 142007, РФ",городской округ Домодедово, 142007,False,88225.0,50,54.60014842937417,0,15,1.0682857142857145,36.455714285714286,3,1,5,0,,7,52.398476661319286,6.0,11.0,1.0,,False
26850,,2018.0, мкр. Авиационный,"мкр. Авиационный, прт Ак. Туполева, дом 2",ТП,False,True,55.4163468,37.835702500000004,"микрорайон Авиационный, Домодедово, городской округ Домодедово, Московская область, ЦФО, 142007, РФ",городской округ Домодедово, 142007,False,88225.0,50,54.60014842937417,0,15,1.0682857142857145,36.455714285714286,3,1,5,0,,7,52.398476661319286,6.0,11.0,1.0,,False
1414,,2013.0, прт Боголюбова,"прт Боголюбова, 31",КЦ,False,False,56.7365767,37.16296320000001,"проспект Боголюбова, Особая Экономичесская Зона, Чёрная речка, Дубна, городской округ Дубна, Московская область, ЦФО, 141980, РФ",Чёрная речка, 141980,False,63851.0,50,87.4504601509866,1,18,2.0452857142857144,26.53057142857143,6,1,5,0,,11,35.82866831091882,7.0,12.0,2.0,"['пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00']",False
7658,141981.0,2016.0, ул. 9 Мая,"ул. 9 Мая, дом 3",ОПС Б1_2,False,False,56.7291919,37.1498339,"улица 9 Мая, Большая Волга, Дубна, городской округ Дубна, Московская область, ЦФО, 141980, РФ",Дубна, 141980,False,63851.0,37,35.54777720541658,2,16,0.8074285714285714,26.769714285714286,9,0,6,0,,12,64.70196594707078,6.0,10.0,1.0,"['пн., сб.: 09:00—18:00 перерыв: 13:00—14:00 вт.—пт.: 09:00—19:00']",False
11296,141983.0,2017.0, ул. Тверская,"ул. Тверская, дом 9",ОПС Б1_2,False,False,56.76326529999999,37.22847120000001,"Дубна, Титовское сельское поселение, городской округ Дубна, Московская область, ЦФО, 141982, РФ",городской округ Дубна, 141982,False,63851.0,12,42.33389433935174,0,11,0.7364285714285714,22.942857142857147,6,0,5,0,,9,65.52306802761446,5.0,9.0,0.0,['пн.—пт.: 10:00—:19:00 перерыв: 13:00—14:00'],False
14328,,2017.0, прт Боголюбова,"прт Боголюбова, дом 19",ТП,True,True,56.7365767,37.16296320000001,"проспект Боголюбова, Особая Экономичесская Зона, Чёрная речка, Дубна, городской округ Дубна, Московская область, ЦФО, 141980, РФ",Чёрная речка, 141980,False,63851.0,61,18.65671641791045,4,8,3.7698571428571435,47.157,5,2,4,0,,7,103.74208040640181,7.0,12.0,2.0,"['пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00']",False
17782,,2017.0, прт Боголюбова,"прт Боголюбова, дом 21 мн Мехико",ТП,False,False,56.7365767,37.16296320000001,"проспект Боголюбова, Особая Экономичесская Зона, Чёрная речка, Дубна, городской округ Дубна, Московская область, ЦФО, 141980, РФ",Чёрная речка, 141980,False,63851.0,63,13.881399431147967,3,15,2.5605714285714285,29.707428571428572,4,0,4,0,,11,124.02437260025214,7.0,12.0,2.0,"['пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00']",False
1420,,2013.0, ул. Советская,"ул. Советская, 109",КЦ,False,False,55.380164,39.039242,"Егорьевск, 126, Советская улица, Егорьевск, городской округ Егорьевск, Московская область, ЦФО, 140302, РФ",Советская улица, 140302,False,42200.0,18,26.44782857711843,3,15,3.2648571428571427,40.04985714285714,5,6,17,0,,4,101.95515723969092,7.0,12.0,2.0,"пн.—пт.: 09:00—18:00, пн.—пт.: 09:00—21:00 сб., вс.: 10:00—17:00",False
8445,140304.0,2016.0, мкр. 1й,"мкр. 1й, дом 73",ОПС Б1_2,False,False,55.35017815,39.06637259029321,"мкр. Заречье, городской округ Егорьевск, Московская область, ЦФО, РФ",Московская область, ЦФО,False,42200.0,26,133.95054662769346,2,18,1.2065714285714286,35.162571428571425,7,3,9,0,,0,,6.0,11.0,1.0,,False
8442,140300.0,2016.0, мкр. 6й,"мкр. 6й, дом 3",ОПС Б1,False,False,55.35017815,39.06637259029321,"мкр. Заречье, городской округ Егорьевск, Московская область, ЦФО, РФ",Московская область, ЦФО,False,42200.0,55,46.44885468535951,3,8,1.3154285714285714,26.531714285714287,6,0,3,0,,0,,6.0,11.0,1.0,,False
